work_unit_id,scenario_id,foundation,shift_tier,model_key,model_id,input_language,scenario_version,question_id,question_type,selected_option,correct_option,item_correct,raw_response
S20__es__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S20_Q1,Actor,A,B,0,"A,C,D,A"
S20__es__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S20_Q2,Main action,C,C,1,"A,C,D,A"
S20__es__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S20_Q3,Affected party/object,D,D,1,"A,C,D,A"
S20__es__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S20_Q4,Consequence/outcome,A,A,1,"A,C,D,A"
S20__ja__literal__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S20_Q1,Actor,A,B,0,A、C、D、A
S20__ja__literal__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S20_Q2,Main action,C,C,1,A、C、D、A
S20__ja__literal__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S20_Q3,Affected party/object,D,D,1,A、C、D、A
S20__ja__literal__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S20_Q4,Consequence/outcome,A,A,1,A、C、D、A
S20__ja__adapted__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S20_Q1,Actor,A,B,0,A、C、D、A
S20__ja__adapted__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S20_Q2,Main action,C,C,1,A、C、D、A
S20__ja__adapted__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S20_Q3,Affected party/object,D,D,1,A、C、D、A
S20__ja__adapted__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S20_Q4,Consequence/outcome,A,A,1,A、C、D、A
S20__ja__adapted__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S20_Q1,Actor,A,B,0,"A, C, D, A"
S20__ja__adapted__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S20_Q2,Main action,C,C,1,"A, C, D, A"
S20__ja__adapted__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S20_Q3,Affected party/object,D,D,1,"A, C, D, A"
S20__ja__adapted__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S20_Q4,Consequence/outcome,A,A,1,"A, C, D, A"
S20__ja__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S20_Q1,Actor,A,B,0,A、C、D、A
S20__ja__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S20_Q2,Main action,C,C,1,A、C、D、A
S20__ja__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S20_Q3,Affected party/object,D,D,1,A、C、D、A
S20__ja__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ja,adapted,S20_Q4,Consequence/outcome,A,A,1,A、C、D、A
S20__ar__adapted__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S20_Q1,Actor,B,B,1,B، C، D، A
S20__ar__adapted__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S20_Q2,Main action,C,C,1,B، C، D، A
S20__ar__adapted__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S20_Q3,Affected party/object,D,D,1,B، C، D، A
S20__ar__adapted__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ar,adapted,S20_Q4,Consequence/outcome,A,A,1,B، C، D، A
S20__ar__literal__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S20_Q1,Actor,B,B,1,"B, C, D, A"
S20__ar__literal__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S20_Q2,Main action,C,C,1,"B, C, D, A"
S20__ar__literal__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S20_Q3,Affected party/object,D,D,1,"B, C, D, A"
S20__ar__literal__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ar,literal,S20_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S20__ar__literal__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S20_Q1,Actor,A,B,0,A، C، D، A
S20__ar__literal__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S20_Q2,Main action,C,C,1,A، C، D، A
S20__ar__literal__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S20_Q3,Affected party/object,D,D,1,A، C، D، A
S20__ar__literal__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ar,literal,S20_Q4,Consequence/outcome,A,A,1,A، C، D، A
S20__ar__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S20_Q1,Actor,A,B,0,A، C، D، A
S20__ar__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S20_Q2,Main action,C,C,1,A، C، D، A
S20__ar__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S20_Q3,Affected party/object,D,D,1,A، C، D، A
S20__ar__adapted__claude,S20,Fairness/Cheating,high,claude,anthropic/claude-sonnet-4.6,ar,adapted,S20_Q4,Consequence/outcome,A,A,1,A، C، D، A
S22__hi__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__hi__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__hi__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__hi__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,hi,literal,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S20__ar__literal__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S20_Q1,Actor,A,B,0,A، C، D، A
S20__ar__literal__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S20_Q2,Main action,C,C,1,A، C، D، A
S20__ar__literal__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S20_Q3,Affected party/object,D,D,1,A، C، D، A
S20__ar__literal__chatgpt,S20,Fairness/Cheating,high,chatgpt,openai/gpt-4o-2024-11-20,ar,literal,S20_Q4,Consequence/outcome,A,A,1,A، C، D، A
S22__hi__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__hi__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__hi__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__hi__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,hi,literal,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S20__ar__adapted__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S20_Q1,Actor,A,B,0,"A, C, D, A"
S20__ar__adapted__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S20_Q2,Main action,C,C,1,"A, C, D, A"
S20__ar__adapted__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S20_Q3,Affected party/object,D,D,1,"A, C, D, A"
S20__ar__adapted__gemini_flash,S20,Fairness/Cheating,high,gemini_flash,google/gemini-3.5-flash,ar,adapted,S20_Q4,Consequence/outcome,A,A,1,"A, C, D, A"
S22__hi__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S22_Q1,Actor,C,B,0,"C, C, D, A"
S22__hi__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S22_Q2,Main action,C,C,1,"C, C, D, A"
S22__hi__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S22_Q3,Affected party/object,D,D,1,"C, C, D, A"
S22__hi__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,hi,adapted,S22_Q4,Consequence/outcome,A,A,1,"C, C, D, A"
S22__hi__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__hi__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__hi__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__hi__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,hi,literal,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__bn__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__bn__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__bn__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__bn__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,bn,literal,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__hi__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__hi__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__hi__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__hi__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,hi,adapted,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__bn__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__bn__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__bn__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__bn__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,bn,literal,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__bn__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__bn__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__bn__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__bn__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,bn,adapted,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__bn__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__bn__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__bn__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__bn__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,bn,literal,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__hi__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__hi__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__hi__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__hi__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,hi,adapted,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__bn__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__bn__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__bn__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__bn__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,bn,adapted,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__bn__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__bn__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__bn__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__bn__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,bn,adapted,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__ta__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S22_Q1,Actor,B,B,1,"B,C,D,A"
S22__ta__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S22_Q2,Main action,C,C,1,"B,C,D,A"
S22__ta__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S22_Q3,Affected party/object,D,D,1,"B,C,D,A"
S22__ta__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ta,adapted,S22_Q4,Consequence/outcome,A,A,1,"B,C,D,A"
S22__ta__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__ta__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__ta__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__ta__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ta,literal,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__ta__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S22_Q1,Actor,B,B,1,"B,C,D,A"
S22__ta__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S22_Q2,Main action,C,C,1,"B,C,D,A"
S22__ta__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S22_Q3,Affected party/object,D,D,1,"B,C,D,A"
S22__ta__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ta,literal,S22_Q4,Consequence/outcome,A,A,1,"B,C,D,A"
S22__es__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S22_Q1,Actor,B,B,1,"B,C,D,A"
S22__es__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S22_Q2,Main action,C,C,1,"B,C,D,A"
S22__es__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S22_Q3,Affected party/object,D,D,1,"B,C,D,A"
S22__es__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,es,literal,S22_Q4,Consequence/outcome,A,A,1,"B,C,D,A"
S22__ta__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__ta__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__ta__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__ta__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ta,adapted,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__es__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,es,literal,S22_Q1,Actor,B,B,1,"B,C,D,A"
S22__es__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,es,literal,S22_Q2,Main action,C,C,1,"B,C,D,A"
S22__es__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,es,literal,S22_Q3,Affected party/object,D,D,1,"B,C,D,A"
S22__es__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,es,literal,S22_Q4,Consequence/outcome,A,A,1,"B,C,D,A"
S22__ta__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S22_Q1,Actor,B,B,1,"B,C,D,A"
S22__ta__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S22_Q2,Main action,C,C,1,"B,C,D,A"
S22__ta__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S22_Q3,Affected party/object,D,D,1,"B,C,D,A"
S22__ta__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ta,adapted,S22_Q4,Consequence/outcome,A,A,1,"B,C,D,A"
S22__es__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,es,literal,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__es__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,es,literal,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__es__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,es,literal,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__es__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,es,literal,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__es__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S22_Q1,Actor,C,B,0,"C,C,D,A"
S22__es__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S22_Q2,Main action,C,C,1,"C,C,D,A"
S22__es__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S22_Q3,Affected party/object,D,D,1,"C,C,D,A"
S22__es__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,es,adapted,S22_Q4,Consequence/outcome,A,A,1,"C,C,D,A"
S22__ta__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S22_Q1,Actor,B,B,1,"B,C,D,A"
S22__ta__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S22_Q2,Main action,C,C,1,"B,C,D,A"
S22__ta__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S22_Q3,Affected party/object,D,D,1,"B,C,D,A"
S22__ta__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ta,literal,S22_Q4,Consequence/outcome,A,A,1,"B,C,D,A"
S22__es__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S22_Q1,Actor,C,B,0,"C,C,D,A"
S22__es__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S22_Q2,Main action,C,C,1,"C,C,D,A"
S22__es__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S22_Q3,Affected party/object,D,D,1,"C,C,D,A"
S22__es__adapted__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,es,adapted,S22_Q4,Consequence/outcome,A,A,1,"C,C,D,A"
S22__ja__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S22_Q1,Actor,D,B,0,D、C、D、A
S22__ja__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S22_Q2,Main action,C,C,1,D、C、D、A
S22__ja__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S22_Q3,Affected party/object,D,D,1,D、C、D、A
S22__ja__literal__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ja,literal,S22_Q4,Consequence/outcome,A,A,1,D、C、D、A
S22__ja__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S22_Q1,Actor,B,B,1,B、C、D、A
S22__ja__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S22_Q2,Main action,C,C,1,B、C、D、A
S22__ja__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S22_Q3,Affected party/object,D,D,1,B、C、D、A
S22__ja__adapted__chatgpt,S22,Sanctity/Degradation,high,chatgpt,openai/gpt-4o-2024-11-20,ja,adapted,S22_Q4,Consequence/outcome,A,A,1,B、C、D、A
S22__ja__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__ja__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__ja__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__ja__literal__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ja,literal,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
S22__ja__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S22_Q1,Actor,B,B,1,B、C、D、A
S22__ja__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S22_Q2,Main action,C,C,1,B、C、D、A
S22__ja__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S22_Q3,Affected party/object,D,D,1,B、C、D、A
S22__ja__literal__claude,S22,Sanctity/Degradation,high,claude,anthropic/claude-sonnet-4.6,ja,literal,S22_Q4,Consequence/outcome,A,A,1,B、C、D、A
S22__ja__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S22_Q1,Actor,B,B,1,"B, C, D, A"
S22__ja__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S22_Q2,Main action,C,C,1,"B, C, D, A"
S22__ja__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S22_Q3,Affected party/object,D,D,1,"B, C, D, A"
S22__ja__adapted__gemini_flash,S22,Sanctity/Degradation,high,gemini_flash,google/gemini-3.5-flash,ja,adapted,S22_Q4,Consequence/outcome,A,A,1,"B, C, D, A"
